16-08-15 00:19:47,741 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 8.333333333333332%
16-08-15 00:19:49,479 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 16.666666666666664%
16-08-15 00:19:50,927 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 16.666666666666664%
16-08-15 00:19:51,927 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 16.666666666666664%
16-08-15 00:19:52,927 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 16.666666666666664%
16-08-15 00:19:55,526 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 16.666666666666664%
16-08-15 00:19:58,463 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 25.0%
16-08-15 00:19:59,464 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 25.0%
16-08-15 00:20:00,464 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 25.0%
16-08-15 00:20:01,464 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 25.0%
16-08-15 00:20:05,422 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 25.0%
16-08-15 00:20:06,909 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 33.33333333333333%
16-08-15 00:20:07,911 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 33.33333333333333%
16-08-15 00:20:08,912 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 33.33333333333333%
16-08-15 00:20:09,913 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 33.33333333333333%
16-08-15 00:20:11,971 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 33.33333333333333%
16-08-15 00:20:13,111 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 41.66666666666667%
16-08-15 00:20:14,113 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 41.66666666666667%
16-08-15 00:20:15,114 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 41.66666666666667%
16-08-15 00:20:19,894 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 41.66666666666667%
16-08-15 00:20:20,933 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 50.0%
16-08-15 00:20:21,944 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 50.0%
16-08-15 00:20:22,944 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 50.0%
16-08-15 00:20:25,285 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 50.0%
16-08-15 00:20:26,431 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 58.333333333333336%
16-08-15 00:20:27,432 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 58.333333333333336%
16-08-15 00:20:30,269 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 58.333333333333336%
16-08-15 00:20:31,269 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 66.66666666666666%
16-08-15 00:20:32,275 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 66.66666666666666%
16-08-15 00:20:34,552 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 66.66666666666666%
16-08-15 00:20:41,606 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 75.0%
16-08-15 00:20:42,626 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 75.0%
16-08-15 00:20:43,629 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 75.0%
16-08-15 00:20:46,322 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 83.33333333333334%
16-08-15 00:20:47,322 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 83.33333333333334%
16-08-15 00:20:48,322 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 83.33333333333334%
16-08-15 00:20:52,009 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 83.33333333333334%
16-08-15 00:21:01,766 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 91.66666666666666%
16-08-15 00:21:02,767 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 91.66666666666666%
16-08-15 00:21:04,189 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 91.66666666666666%
16-08-15 00:21:05,430 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 91.66666666666666%
16-08-15 00:21:13,288 INFO  cn.thu.info.crawler.sitemap.SiteReportGenerator(SiteReportGenerator.java:65) ## Process 91.66666666666666%
16-08-23 23:31:39,094 INFO  cn.thu.info.proto.SitemapService(SitemapService.java:158) ## Service start!
16-08-23 23:39:43,340 INFO  cn.thu.info.proto.SitemapService(SitemapService.java:135) ## Get company info 人人贷
16-08-23 23:39:49,049 INFO  cn.thu.info.proto.SitemapService(SitemapService.java:140) ## Process 0.0%
16-08-23 23:39:50,050 INFO  cn.thu.info.proto.SitemapService(SitemapService.java:140) ## Process 0.0%
16-08-23 23:39:51,052 INFO  cn.thu.info.proto.SitemapService(SitemapService.java:140) ## Process 0.0%
16-08-23 23:39:52,064 INFO  cn.thu.info.proto.SitemapService(SitemapService.java:140) ## Process 0.0%
16-08-23 23:39:53,064 INFO  cn.thu.info.proto.SitemapService(SitemapService.java:140) ## Process 0.0%
16-08-23 23:39:54,076 INFO  cn.thu.info.proto.SitemapService(SitemapService.java:140) ## Process 0.0%
